Labels,Text,Text_Tag,Label_Text
1,"Dubious taxpayer-funded stimulus projects in Rhode Island include $250,000 to provide digital television to the states inmate population.",stimulus,False
5,I never called for a partition of Iraq.,"iraq,abc-news-week",True
1,"In the history department at the University of Texas, out of 50 registered voters, only one is a Republican.",education,False
5,Said Republicans made historic gains in state legislatures during last months election,elections,True
1,New Jerseys citizens are working at the highest rate in three years.,jobs,False
1,"Says Oregons high minimum wage is the reason why by 2011, Oregons restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the states minimum wage began rising above the federal level in 1997.","labor,workers",False
5,The president of the United States ... agrees with me that marriage should be between a man and a woman.,gays-and-lesbians,True
1,The Climatic Research Unit e-mails show that the science behind climate change has been pretty well debunked.,"climate-change,environment",False
5,Says PPS employees have paid their own PERS contributions for many years.,"education,pensions,unions,workers",True
1,Says Alex Sinks plans for governor include $12.5 billion in new spending.,"education,government-efficiency,state-budget,transportation",False
5,Seventy percent of all uninsured live in households in which at least one person is working.,"families,health-care,workers",True
1,Recent data showed Nevada ranks 50th in the money received from the stimulus bill.,"federal-budget,message-machine,stimulus",False
5,Just about half of rural hospitals operate in the red in Virginia. They operate at a loss.,health-care,True
1,The numbers of people that support Obamacare and like it have been steadily dropping.,"health-care,polls",False
5,"The region I represent, both currently and in the future, has more automotive plants than the entire state of California.",economy,True
5,Republican redistricting plans cut Democrat Nancy Nusbaum out of her state Senate district by a half a block.,redistricting,True
1,"When Obama was interviewed by American reporters in Asia, ""Not one of them asked me about Asia. Not one of them asked me about the economy.""","economy,foreign-policy",False
1,A majority of Wisconsinites opposed the government takeover of health care. But Russ Feingold voted for it anyway.,"health-care,message-machine,voting-record",False
1,Obama has chosen to deny the vicious anti-Semitic motivation of the attack on a kosher Jewish grocery in Paris.,terrorism,False
1,"Gas prices have never been higher, and Exxon Mobil's profits have never been higher.","corporations,energy",False
5,Were now the No. 1 producer of oil in the world. Weve surpassed Saudi Arabia.,energy,True
1,Did not vote for tax increases as a member of the West Miami City Commission.,taxes,False
1,Birth control pioneer Margaret Sanger believed that people like me should be eliminated.,abortion,False
1,"One of the first states in the union to pass a voter ID bill was Rhode Island, 85 percent Democratic legislature.","elections,pundits",False
1,"In the past 27 months, President Barack Obama has created more private-sector jobs than in the Reagan recovery.","economy,history,jobs",False
5,States with the highest gun ownership rates also have the highest suicide rates.,guns,True
5,I don't do earmarks. I've never done one. I'm not going to do one.,federal-budget,True
5,The governor having a meeting ... isnt covered by the open meetings act.,transparency,True
1,"E-mail quotes Maureen Dowd column that Obama has received suspicious contributions from Saudi Arabia, Iran and China.",ethics,False
5,Says 94 percent of (Marco Rubios) constituents support a universal background check.,guns,True
5,Nobody has ever escaped from one of our federal 'supermax' prisons.,terrorism,True
1,"The bill reported out of committee sets up a $50 billion slush fund that, while intended for resolving failing firms, is available for virtually any purpose that the treasury secretary sees fit.","bankruptcy,corporations,economy,federal-budget,financial-regulation,taxes",False
5,"Barack Obama and the Democrats have ""proposed a tax for not having health insurance.""","health-care,taxes",True
5,Animal abuse is often an indicative trait of future acts of violence against humans.,crime,True
1,"Says that all those who do not answer directly to the president, theyve said (repealing Dont Ask, Dont Tell) is a terrible idea.","gays-and-lesbians,military",False
5,There has not been a Democratic woman in Congress from New Jersey in almost four decades.,"elections,message-machine-2012",True
5,The Obama administration increased the deportation of illegal immigrants convicted of crimes by 70 percent.,immigration,True
5,"Six of the 10 richest counties in the United States surround Washington, D.C.","income,wealth",True
5,"About halfway through fiscal year 2009, Washington has run out of money.",federal-budget,True
1,Says shes tried over 100 jury cases in Travis County courts.,"candidates-biography,job-accomplishments",False
5,The average age of members of the House of Representatives is 57 years old.,congress,True
1,Says Panasonic stayed in New Jersey because of the Business Retention and Relocation Assistance Grant (BRRAG) program.,"economy,jobs,taxes",False
5,"Most federal employees do not have collective bargaining for benefits, nor for pay.","labor,state-budget",True
5,On offshore oil drilling.,"energy,oil-spill",True
1,"You have to be a citizen to vote, but with same-day voter registration, you have places where people just walk in and vote.","elections,immigration",False
5,Rhode Island continues to have the highest rates of substance abuse in the country.,"Alcohol,drugs,marijuana,public-health,states",True
1,Obama has jumped the shark and ordered the ocean closed!,"environment,federal-budget",False
1,"Studies show that if we opened one reserve in Alaska now, in five years, gas prices could be at $2 a gallon.","energy,gas-prices",False
5,"When he was asked a few years ago whether he could see himself lifting the cap on the payroll tax, (McCain) said, 'I could.' But today he's attacking me for holding the very same position.","medicare,social-security",True
