Labels,Text,Text_Tag,Label_Text
2,The city of Atlanta ranks 25th among U.S. cities with the highest crime rates.,crime,Half-True
2,Study after study have shown that sanctuary cities do not lead to an increase in crime because of the presence of people that are undocumented.,"homeland-security,immigration",Half-True
1,"So many people were critical of Secretary (John) Kerry going to Paris and talking with Hamas, because Kerry was seen as supporting Hamas to the exclusion of the Arab League.","foreign-policy,israel",False
1,Its been 4 and a half years since the United States Senate passed a budget.,"congress,federal-budget",False
1,"The Republicans' alternative health care plan ""will still let insurers raise premiums four times faster than wages.""",health-care,False
2,"Wisconsin does not have a deficit. Thanks to Republican reforms, the 2014 budget will begin with a $443 million surplus.","deficit,state-budget,state-finances,taxes",Half-True
2,"The University of Florida announced this past week that it was dropping its computer science department ... Meanwhile, the athletic budget for the current year is $97.7 million, an increase of more than $2 million from last year.","education,sports,state-budget",Half-True
2,"Says Texas unemployment is dire in various ways such as a doubling in the jobless rate during Rick Perrys governorship. Also, the Texas rate has increased faster than the national rate during Barack Obamas presidency.","economy,job-accomplishments,jobs",Half-True
2,Buck wants to privatize Social Security.,"message-machine,social-security",Half-True
2,The GOPs Pledge to America includes a 20 percent cut ... for education. ... Eight million kids would have their college aid slashed under this budget.,"education,federal-budget,abc-news-week",Half-True
1,"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the states unemployment rate was the lowest in the country for 40 consecutive months.","economy,job-accomplishments,jobs",False
2,The Obama administrations own Environmental Protection Agency has said its Clean Power Plan will have a marginal impact on climate change.,"climate-change,energy,environment,government-regulation",Half-True
1,"13,000 Floridians are able to vote -- but their governor wont tell them.",elections,False
2,Says he and President Barack Obama have the same position on gay marriage.,"gays-and-lesbians,marriage",Half-True
1,Democrats do not have a plan for extending the Bush tax cuts.,taxes,False
2,President Barack Obama supports immigration amnesty.,immigration,Half-True
2,Tax dodging costs developing countries $200 billion every year.,"legal-issues,taxes",Half-True
2,"The border security plan of Sens. McCain and Kyl called for 3,000 additional troops to keep us safe. President Obama says hell send 524.","homeland-security,immigration,message-machine",Half-True
2,"Sherrod Brown has stood side by side with President Barack Obama, presiding over the most rapid increase in the debt over the last 2.5 years and hurtling toward the worst jobs record in the modern era.","deficit,economy,jobs",Half-True
2,"During Sherrod Browns past decade as a D.C. politician, more than one out of every four jobs that has left America, left from Ohio. ... Sherrod Brown will own these horrendous Ohio job numbers next year.","economy,job-accomplishments,jobs",Half-True
2,Says he often appeared on The OReilly Factorand often was praised byBillOReilly.,ethics,Half-True
2,There are more guns than there are people in the United States.,guns,Half-True
2,"Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.","health-care,job-accomplishments",Half-True
2,"Throughout his time in elected office, Barack Obama has taken multiple positions on banning handguns and the D.C. handgun ban.",guns,Half-True
1,A Paul Ryan-Scott Walker (or Scott Walker-Paul Ryan) ticket for the White House in 2016 would be unconstitutional because both men live in Wisconsin.,elections,False
1,One out of every three students currently today is ready for college before they go there.,education,False
1,"In just one month, the Democrats have spent more than President Bush spent in seven years on the war in Iraq, the war in Afghanistan and Hurricane Katrina combined.","afghanistan,federal-budget,iraq",False
2,"I'm prolife. I'm not going to apologize for becoming prolife. Ronald Reagan followed that same course, as did Henry Hyde and George Herbert Walker Bush. And I'm proud to be prolife.",abortion,Half-True
1,Not a single segment of the proposed Beltline intersects the MARTA system at MARTA stations.,transportation,False
1,"We have 93 million people out of work. They look for jobs, they give up, and all of a sudden, statistically, theyre considered employed.","economy,jobs",False
2,"13 percent of Americans, the lowest ever, are without health care.","health-care,polls,public-health",Half-True
1,Says Romney supported a law that could have made most common forms of birth control illegal.,"abortion,sexuality",False
1,The most significant driver of out-migration [from Rhode Island] is the estate tax.,"economy,state-budget,states,taxes",False
1,Scott Walkers school-aid cuts were so devastating that students are without chairs and a government survey found 47 kids in a classroom.,"education,state-budget",False
1,Says Attorney General Eric Holder recently revealed this idea to have government have gun owners wear special bracelets that would identify you as a gun owner.,"government-regulation,guns",False
2,"Says if the (Iran nuclear) deal gets rejected, they still get $150 billion.","foreign-policy,nuclear",Half-True
2,Im running the second-largest county district attorneys office at 1985 staffing levels.,"county-government,crime,criminal-justice,government-efficiency,job-accomplishments",Half-True
1,The @nytimes states today that DJT believes more countries should acquire nuclear weapons. How dishonest are they. I never said this!,nuclear,False
2,"We bring in enough tax revenue to service our debt, pay for Medicare and Medicaid and Social Security, and then still have about $300 (billion) or $400 billion left over.","deficit,federal-budget,medicare,social-security,taxes,colbert-report",Half-True
1,We have no idea what is contained in [electronic cigarette] vapor.,"children,consumer-safety,government-regulation,legal-issues,public-health",False
